200.00000000 -1332.48964374
400.00000000 -1074.07058586
600.00000000 -1716.73129840
800.00000000 -1818.85848329
1000.00000000 -1075.04476387
1200.00000000 -1133.95220647
1400.00000000 -861.65682517
1600.00000000 -1177.64282727
1800.00000000 -1160.16479334
2000.00000000 -1550.23529252
2200.00000000 -1346.09819089
2400.00000000 -1278.84288270
2600.00000000 -1236.46388489
2800.00000000 -1104.13684912
3000.00000000 -1570.45945035
3200.00000000 -1061.99541549
3400.00000000 -858.03979019
3600.00000000 -793.81313996
3800.00000000 -1723.72704735
4000.00000000 -1427.82512567
4200.00000000 -1394.48225312
4400.00000000 -1107.29664543
4600.00000000 -1275.09197633
4800.00000000 -1217.86947853
5000.00000000 -1433.40332435
5200.00000000 -1341.97527946
5400.00000000 -1045.54377109
5600.00000000 -1370.37246554
5800.00000000 -1823.87200722
6000.00000000 -1228.31047122
6200.00000000 -1273.05458835
6400.00000000 -1457.20617257
6600.00000000 -1675.60044630
6800.00000000 -1426.18915461
7000.00000000 -1448.82545112
7200.00000000 -1546.47373386
7400.00000000 -1683.68927480
7600.00000000 -1367.18578102
7800.00000000 -1432.27797518
8000.00000000 -1351.83763833
8200.00000000 -1794.55385551
8400.00000000 -1382.85000163
8600.00000000 -1219.06169168
8800.00000000 -1057.28781802
9000.00000000 -1233.14383682
9200.00000000 -1397.60314953
9400.00000000 -1381.79231278
9600.00000000 -1021.41272191
9800.00000000 -1112.24544781
10000.00000000 -1321.90476510
10200.00000000 -1248.44695577
10400.00000000 -1383.89915626
10600.00000000 -1383.39992221
10800.00000000 -1341.37993255
11000.00000000 -1268.79740877
11200.00000000 -1535.47380726
11400.00000000 -1457.38470069
11600.00000000 -1620.30655947
11800.00000000 -1504.58455753
12000.00000000 -1569.19747088
12200.00000000 -1533.66215898
12400.00000000 -1435.43345403
12600.00000000 -1517.49443489
12800.00000000 -654.49870529
13000.00000000 -1519.98547120
13200.00000000 -1387.79118885
13400.00000000 -1531.83773993
13600.00000000 -1427.94303232
13800.00000000 -1648.84105179
14000.00000000 -1179.28276790
14200.00000000 -1652.41093894
14400.00000000 -1394.76649744
14600.00000000 -1180.41957002
14800.00000000 -1512.42855569
15000.00000000 -1576.66336844
15200.00000000 -796.51115421
15400.00000000 -1638.91449935
