108.00000000 -125.67081699
237.00000000 -113.30001465
360.00000000 -7.16452150
456.00000000 -78.08218755
617.00000000 -478.99964351
752.00000000 -154.32924319
880.00000000 -214.63338384
1154.00000000 -656.76457100
1281.00000000 -77.72066235
1441.00000000 -508.00567628
1559.00000000 -400.08370753
1730.00000000 -376.93550280
1889.00000000 -84.42780857
2017.00000000 -83.80975298
2156.00000000 -130.45103102
2265.00000000 -136.42223318
2598.00000000 -171.10782993
3004.00000000 -306.15182437
3568.00000000 -103.85743866
3680.00000000 -189.97333338
4018.00000000 -219.81126498
4205.00000000 -324.24473573
4597.00000000 -24.17560023
4769.00000000 -49.83415086
4911.00000000 -180.08380364
5147.00000000 -143.11216757
5706.00000000 -270.04348940
5797.00000000 -186.60192171
6280.00000000 -135.35410279
6583.00000000 -161.06122827
6844.00000000 -92.20131236
7335.00000000 -292.32266268
7448.00000000 -121.26816849
7611.00000000 -84.82613018
8040.00000000 -205.70792797
8171.00000000 -215.19379217
8527.00000000 -165.27671981
8708.00000000 -46.04907449
8834.00000000 -107.13234411
9526.00000000 -80.12115977
10146.00000000 -69.75606844
10390.00000000 -10.00930618
11390.00000000 -93.72464580
11784.00000000 -95.08868660
12089.00000000 -74.03992750
12313.00000000 -74.16481014
12726.00000000 -39.03171865
12928.00000000 42.81686803
13284.00000000 -120.36850449
13651.00000000 -81.97763430
14651.00000000 -51.44356357
15140.00000000 -163.61307305
15501.00000000 -76.53239531
16008.00000000 -121.61515528
16922.00000000 85.80277014
17345.00000000 -51.25655145
17792.00000000 -86.34704762
18160.00000000 -67.54484520
19106.00000000 -218.44829166
20061.00000000 -195.56163868
20776.00000000 -166.54230374
21776.00000000 -117.84648608
22438.00000000 -159.29727043
22659.00000000 -13.26740135
23585.00000000 -169.28604255
23967.00000000 -652.01403098
24407.00000000 165.19766756
24881.00000000 -514.13184269
25881.00000000 -78.67616206
26881.00000000 -53.10011913
27881.00000000 -125.36057102
28881.00000000 -70.05058818
29647.00000000 -906.84493468
29766.00000000 -7.06753654
30766.00000000 -66.57712076
31433.00000000 119.57826832
32208.00000000 -190.31425364
33074.00000000 125.43875416
33667.00000000 176.15323136
34253.00000000 -182.15095730
35018.00000000 -90.37728385
35457.00000000 -26.21217518
35766.00000000 56.60852856
36240.00000000 160.70833214
36450.00000000 0.03322382
36830.00000000 -64.71181479
37316.00000000 197.84819807
37952.00000000 -158.03617372
38576.00000000 -257.10256935
39554.00000000 -169.97299801
40010.00000000 229.77784111
40593.00000000 -188.06039892
40938.00000000 -12.50418319
41373.00000000 232.02582097
41540.00000000 51.63066788
42540.00000000 -20.82649424
43540.00000000 19.66560678
44540.00000000 -53.11142216
44907.00000000 223.29609873
45907.00000000 -0.36233075
46907.00000000 -20.27580116
47907.00000000 -41.19303945
48907.00000000 -21.97620401
49000.00000000 26.91985956
50000.00000000 -78.63561287
50096.00000000 -18.87247783
51096.00000000 -56.13660850
52096.00000000 -69.23937468
