"","l.x","l.y","l.sd","l.lower","l.upper"
"1",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"2",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"3",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"4",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"5",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"6",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"7",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"8",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"9",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"10",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"11",500,-351.509366957096,215.065843097261,-773.038419427728,70.0196855135356
"12",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"13",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"14",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"15",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"16",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"17",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"18",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"19",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"20",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"21",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"22",1000,-344.718188315769,211.845259947494,-759.934897812858,70.4985211813196
"23",1500,-338.015314668161,208.618395070643,-746.907369006622,70.8767396703005
"24",1500,-338.015314668161,208.618395070643,-746.907369006622,70.8767396703005
"25",1500,-338.015314668161,208.618395070643,-746.907369006622,70.8767396703005
"26",1500,-338.015314668161,208.618395070643,-746.907369006622,70.8767396703005
"27",1500,-338.015314668161,208.618395070643,-746.907369006622,70.8767396703005
"28",1500,-338.015314668161,208.618395070643,-746.907369006622,70.8767396703005
