"","l.x","l.y","l.sd","l.lower","l.upper"
"50",1014,274.516316427889,167.472444397474,-53.7296745911602,602.762307446937
"51",1029,274.642606700919,167.449534698089,-53.5584813073343,602.843694709173
"52",1075,275.029558426575,167.3793161541,-53.0339012354606,603.093018088611
"53",1080,275.071587598105,167.371687158494,-52.976919232543,603.120094428753
"54",1135,275.533509043509,167.287813198445,-52.3506048254432,603.417622912461
"55",1158,275.7264586719,167.25276321262,-52.0889572248343,603.541874568635
"56",1160,275.743230828028,167.249716076038,-52.0662126810072,603.552674337062
"57",1184,275.944420841545,167.213159051429,-51.793370899255,603.682212582346
"58",1245,276.455147326586,167.120315224956,-51.1006705143285,604.010965167501
"59",1271,276.672557917815,167.080774036215,-50.8057591931665,604.150875028796
"60",1311,277.006712668692,167.019978578782,-50.3524453457208,604.365870683105
"61",1384,277.615532726907,166.909143850962,-49.5263892209787,604.757454674794
"62",1450,278.164842809032,166.80906854698,-48.7809315430488,605.110617161113
"63",1493,278.522147224842,166.743935816509,-48.2959669755158,605.340261425199
"64",1514,278.696478144731,166.712146406293,-48.0593288116026,605.452285101064
"65",1558,279.061387670459,166.64558197904,-47.5639530084582,605.686728349377
"66",1629,279.649201960087,166.538291888457,-46.7658501412897,606.064254061463
"67",1642,279.756693566784,166.518663479862,-46.619886853745,606.133273987314
"68",1642,279.756693566784,166.518663479862,-46.619886853745,606.133273987314
"69",1658,279.888932872095,166.494512383874,-46.4403114002978,606.218177144487
"70",1884,281.749935153881,166.154208290127,-43.9123130947671,607.41218340253
"71",1889,281.790961811237,166.146697204938,-43.8565647104411,607.438488332915
"72",2014,282.814560303376,165.959174823763,-42.4654223511988,608.094542957952
"73",2058,283.173917462008,165.893284592853,-41.9769203399827,608.324755264
"74",2065,283.231042176971,165.882807756572,-41.8992610259114,608.361345379853
"75",2129,283.752741765844,165.787092531588,-41.1899595960697,608.695443127757
"76",2142,283.858583241781,165.767666526182,-41.0460431495353,608.763209633097
"77",2159,283.996925607916,165.74227155646,-40.8579266427461,608.851777858579
"78",2194,284.281513309696,165.690017399953,-40.4709207942112,609.033947413604
"79",2321,285.311496485597,165.500747205654,-39.069968037485,609.692961008679
"80",2328,285.368145378418,165.490330521391,-38.9929024435085,609.729193200345
"81",2342,285.481404869167,165.469502057366,-38.8388191632704,609.801628901603
"82",2384,285.820876613449,165.407056025856,-38.3769531972289,610.018706424127
"83",2389,285.861259233946,165.399625919253,-38.3220075677892,610.044526035681
"84",2389,285.861259233946,165.399625919253,-38.3220075677892,610.044526035681
"85",2539,287.069690849919,165.177116860089,-36.6774581958552,610.816839895693
"86",2553,287.182175935606,165.156388597638,-36.5243457157646,610.888697586977
"87",2657,288.01615778976,165.002619788777,-35.3889769962426,611.421292575763
"88",2723,288.543927739603,164.90523183475,-34.6703266565058,611.758182135713
"89",2759,288.831313469916,164.85217595254,-34.278951397062,611.941578336894
"90",2842,289.492577940345,164.730028577965,-33.3782780724673,612.363433953157
"91",2889,289.866210252354,164.660970471736,-32.8692918722483,612.601712376956
"92",3005,290.785821616205,164.490872592755,-31.6162886655939,613.187931898004
"93",3031,290.991442731695,164.452814857391,-31.3360743887918,613.318959852182
