"","l.x","l.y","l.sd","l.lower","l.upper"
"1",12,18.6074525906024,34.4097283018092,-48.8356148809436,86.0505200621485
"2",13,18.6134448122006,34.4215863230402,-48.8528643809582,86.0797540053594
"3",13,18.6134448122006,34.4215863230402,-48.8528643809582,86.0797540053594
"4",16,18.6314208689324,34.4571354973541,-48.9045647058817,86.1674064437465
"5",20,18.6553875260241,34.5044764739141,-48.9733863628475,86.2841614148956
"6",20,18.6553875260241,34.5044764739141,-48.9733863628475,86.2841614148956
"7",25,18.6853435682075,34.5635599708662,-49.0592339746902,86.4299211111052
"8",28,18.7033159782916,34.5989608103195,-49.1106472099346,86.5172791665179
"9",28,18.7033159782916,34.5989608103195,-49.1106472099346,86.5172791665179
"10",28,18.7033159782916,34.5989608103195,-49.1106472099346,86.5172791665179
"11",28,18.7033159782916,34.5989608103195,-49.1106472099346,86.5172791665179
"12",32,18.7272777743671,34.6461046857975,-49.1790874097959,86.6336429585302
"13",33,18.7332679703311,34.6578804591626,-49.1961777296277,86.6627136702898
"14",38,18.7632174321725,34.7166983513604,-49.2815113364938,86.8079462008389
"15",39,18.7692070209944,34.728449762519,-49.2985545135429,86.8369685555317
"16",41,18.7811858951479,34.7519404490276,-49.3326173849462,86.894989175242
"17",44,18.799153447758,34.7871461980014,-49.3836531003248,86.9819599958408
"18",47,18.8171200901926,34.82231570364,-49.4346186889419,87.068858869327
"19",47,18.8171200901926,34.82231570364,-49.4346186889419,87.068858869327
"20",47,18.8171200901926,34.82231570364,-49.4346186889419,87.068858869327
"21",53,18.8530506452944,34.8925464036558,-49.536340305871,87.2424415964597
"22",55,18.8650266883812,34.9159246578257,-49.5701856409571,87.3002390177195
"23",55,18.8650266883812,34.9159246578257,-49.5701856409571,87.3002390177195
"24",57,18.8770023272548,34.9392869735174,-49.6040001408394,87.358004795349
"25",58,18.8829899951292,34.9509621639718,-49.6208958462556,87.386875836514
"26",58,18.8829899951292,34.9509621639718,-49.6208958462556,87.386875836514
"27",59,18.8889775619714,34.9626333812391,-49.6377838652573,87.4157389892001
"28",59,18.8889775619714,34.9626333812391,-49.6377838652573,87.4157389892001
"29",62,18.906939656375,34.9976232318602,-49.6884018780711,87.5022811908211
"30",62,18.906939656375,34.9976232318602,-49.6884018780711,87.5022811908211
"31",63,18.9129268191586,35.0092785942889,-49.7052592256477,87.5311128639649
"32",66,18.9308877015551,35.0442209710452,-49.7557854016935,87.6175608048038
"33",69,18.9488476751678,35.0791278608819,-49.8062429321607,87.7039382824963
"34",70,18.9548341311194,35.0907556223141,-49.8230468886162,87.7327151508551
"35",72,18.9668067401862,35.1139993647837,-49.8566320147899,87.7902454951623
"36",73,18.9727928933153,35.1256153532576,-49.8734131990695,87.8189989857001
"37",74,18.9787789455177,35.137227424838,-49.8901868071648,87.8477446982001
"38",74,18.9787789455177,35.137227424838,-49.8901868071648,87.8477446982001
"39",75,18.9847648968003,35.1488355832277,-49.9069528463261,87.8764826399266
"40",75,18.9847648968003,35.1488355832277,-49.9069528463261,87.8764826399266
"41",75,18.9847648968003,35.1488355832277,-49.9069528463261,87.8764826399266
"42",79,19.0087076928735,35.1952291587166,-49.9739414582111,87.9913568439581
"43",79,19.0087076928735,35.1952291587166,-49.9739414582111,87.9913568439581
"44",82,19.0266637306152,35.2299834323434,-50.0241037967779,88.0774312580082
"45",82,19.0266637306152,35.2299834323434,-50.0241037967779,88.0774312580082
"46",82,19.0266637306152,35.2299834323434,-50.0241037967779,88.0774312580082
"47",84,19.0386339181136,35.2531335230394,-50.0575077870436,88.1347756232708
"48",84,19.0386339181136,35.2531335230394,-50.0575077870436,88.1347756232708
"49",85,19.0446188605851,35.2647027518131,-50.0741985329686,88.1634362541387
"50",85,19.0446188605851,35.2647027518131,-50.0741985329686,88.1634362541387
"51",89,19.0685576221166,35.3109409744991,-50.1408866879015,88.2780019321347
"52",91,19.0805263979682,35.3340369210588,-50.1741859673071,88.3352387632435
"53",91,19.0805263979682,35.3340369210588,-50.1741859673071,88.3352387632435
"54",93,19.0924947706186,35.3571174628856,-50.2074554566371,88.3924449978744
"55",94,19.098478805761,35.3686519660036,-50.2240790476061,88.4210366591281
"56",94,19.098478805761,35.3686519660036,-50.2240790476061,88.4210366591281
"57",96,19.1104465737151,35.391709454556,-50.2573039572147,88.4781971046449
"58",97,19.1164303065409,35.4032324471355,-50.2739052898446,88.5067659029265
"59",99,19.1283974699253,35.4262669467194,-50.3070857456448,88.5638806854953
"60",99,19.1283974699253,35.4262669467194,-50.3070857456448,88.5638806854953
"61",100,19.1343809004978,35.4377784608336,-50.3236648827361,88.5924266837318
"62",100,19.1343809004978,35.4377784608336,-50.3236648827361,88.5924266837318
"63",103,19.1523305878214,35.4722901030013,-50.3733580140612,88.678019189704
"64",107,19.1762620942623,35.5182523239399,-50.4395124606599,88.7920366491844
"65",108,19.1822447191353,35.5297333844159,-50.4560327143198,88.8205221525905
"66",108,19.1822447191353,35.5297333844159,-50.4560327143198,88.8205221525905
