"","l.x","l.y","l.sd","l.lower","l.upper"
"245",24600,-258.812750549383,181.614942292994,-614.778037443651,97.1525363448851
"246",24600,-258.812750549383,181.614942292994,-614.778037443651,97.1525363448851
"247",24800,-258.089210859192,180.490856770291,-611.851290128962,95.6728684105783
"248",24800,-258.089210859192,180.490856770291,-611.851290128962,95.6728684105783
"249",25000,-257.376747957547,179.381841090372,-608.965156494675,94.2116605795816
"250",25000,-257.376747957547,179.381841090372,-608.965156494675,94.2116605795816
"251",25200,-256.697835180828,178.330643327698,-606.225896103117,92.8302257414603
"252",25200,-256.697835180828,178.330643327698,-606.225896103117,92.8302257414603
"253",25400,-256.074224555717,177.379596921492,-603.73823452184,91.5897854104068
"254",25400,-256.074224555717,177.379596921492,-603.73823452184,91.5897854104068
"255",25600,-255.504561235793,176.527724813102,-601.498901869474,90.4897793978881
"256",25600,-255.504561235793,176.527724813102,-601.498901869474,90.4897793978881
"257",25800,-254.987490374637,175.773862028142,-599.504259949795,89.529279200522
"258",25800,-254.987490374637,175.773862028142,-599.504259949795,89.529279200522
"259",26000,-254.521657125829,175.11665765844,-597.750306136373,88.7069918847141
"260",26000,-254.521657125829,175.11665765844,-597.750306136373,88.7069918847141
"261",26200,-254.105706642951,174.554578372652,-596.232680253349,88.021266967448
"262",26200,-254.105706642951,174.554578372652,-596.232680253349,88.021266967448
"263",26400,-253.738284079581,174.085913410879,-594.946674364905,87.4701062057421
"264",26400,-253.738284079581,174.085913410879,-594.946674364905,87.4701062057421
"265",26600,-253.418034589302,173.708780989446,-593.887245328616,87.0511761500131
"266",26600,-253.418034589302,173.708780989446,-593.887245328616,87.0511761500131
"267",26800,-253.143603325692,173.421136014936,-593.049029914968,86.7618232635828
"268",26800,-253.143603325692,173.421136014936,-593.049029914968,86.7618232635828
"269",27000,-252.913635442334,173.220778982643,-592.426362248315,86.5990913636473
"270",27000,-252.913635442334,173.220778982643,-592.426362248315,86.5990913636473
"271",27200,-252.726776092806,173.105365914539,-592.013293285303,86.5597410996906
"272",27200,-252.726776092806,173.105365914539,-592.013293285303,86.5597410996906
"273",27400,-252.58167043069,173.072419176216,-591.803612016074,86.6402711546939
"274",27400,-252.58167043069,173.072419176216,-591.803612016074,86.6402711546939
"275",27600,-252.476963609566,173.119339001444,-591.790868052397,86.8369408332645
"276",27600,-252.476963609566,173.119339001444,-591.790868052397,86.8369408332645
"277",27800,-252.411300783015,173.243415547063,-591.968395255258,87.1457936892289
"278",27800,-252.411300783015,173.243415547063,-591.968395255258,87.1457936892289
"279",28000,-252.383327104616,173.44184129988,-592.329336052382,87.5626818431497
"280",28000,-252.383327104616,173.44184129988,-592.329336052382,87.5626818431497
"281",28200,-252.391687727951,173.711723660717,-592.866666102957,88.0832906470553
"282",28200,-252.391687727951,173.711723660717,-592.866666102957,88.0832906470553
"283",28400,-252.435027806599,174.050097538337,-593.57321898174,88.7031633685419
"284",28400,-252.435027806599,174.050097538337,-593.57321898174,88.7031633685419
"285",28600,-252.511992494142,174.453937797098,-594.441710576453,89.4177255881695
"286",28600,-252.511992494142,174.453937797098,-594.441710576453,89.4177255881695
"287",28800,-252.621226944159,174.920171416114,-595.464762919743,90.2223090314251
"288",28800,-252.621226944159,174.920171416114,-595.464762919743,90.2223090314251
"289",29000,-252.761376310232,175.445689233823,-596.634927208525,91.112174588062
"290",29000,-252.761376310232,175.445689233823,-596.634927208525,91.112174588062
"291",29200,-252.931085745939,176.027357169327,-597.94470579782,92.0825343059408
"292",29200,-252.931085745939,176.027357169327,-597.94470579782,92.0825343059408
"293",29400,-253.129000404863,176.662026830162,-599.386572991981,93.1285721822543
"294",29400,-253.129000404863,176.662026830162,-599.386572991981,93.1285721822543
"295",29600,-253.353765440584,177.346545434468,-600.952994492141,94.245463610973
"296",29600,-253.353765440584,177.346545434468,-600.952994492141,94.245463610973
"297",29800,-253.604026006681,178.077764993423,-602.636445393791,95.4283933804288
"298",29800,-253.604026006681,178.077764993423,-602.636445393791,95.4283933804288
"299",30000,-253.878427256736,178.852550716839,-604.42942666174,96.6725721482682
"300",30000,-253.878427256736,178.852550716839,-604.42942666174,96.6725721482682
"301",30200,-254.175614344328,179.667788620492,-606.324480040493,97.9732513518363
"302",30200,-254.175614344328,179.667788620492,-606.324480040493,97.9732513518363
"303",30400,-254.494232423039,180.520392328033,-608.314201385984,99.3257365399066
"304",30400,-254.494232423039,180.520392328033,-608.314201385984,99.3257365399066
"305",30600,-254.832926646448,181.407309072777,-610.39125242909,100.725399136194
"306",30600,-254.832926646448,181.407309072777,-610.39125242909,100.725399136194
"307",30800,-255.190342168136,182.325524915447,-612.548371002412,102.167686666139
"308",30800,-255.190342168136,182.325524915447,-612.548371002412,102.167686666139
"309",31000,-255.565124141684,183.272069202887,-614.778379779342,103.648131495974
"310",31000,-255.565124141684,183.272069202887,-614.778379779342,103.648131495974
"311",31200,-255.955917720672,184.244018299939,-617.074193588552,105.162358147208
"312",31200,-255.955917720672,184.244018299939,-617.074193588552,105.162358147208
"313",31400,-256.36136805868,185.23849863226,-619.428825377909,106.706089260548
"314",31400,-256.36136805868,185.23849863226,-619.428825377909,106.706089260548
"315",31600,-256.78012030929,186.252689081856,-621.835390909728,108.275150291149
"316",31600,-256.78012030929,186.252689081856,-621.835390909728,108.275150291149
"317",31800,-257.21081962608,187.283822779796,-624.28711227448,109.86547302232
"318",31800,-257.21081962608,187.283822779796,-624.28711227448,109.86547302232
"319",32000,-257.652111162632,188.329188341974,-626.777320312902,111.473097987637
"320",32000,-257.652111162632,188.329188341974,-626.777320312902,111.473097987637
"321",32200,-258.102640072527,189.386130594243,-629.299456037242,113.094175892189
"322",32200,-258.102640072527,189.386130594243,-629.299456037242,113.094175892189
"323",32400,-258.561051509344,190.452050832726,-631.847071141486,114.724968122798
"324",32400,-258.561051509344,190.452050832726,-631.847071141486,114.724968122798
"325",32600,-259.025990626664,191.524406663956,-634.413827688018,116.361846434689
"326",32600,-259.025990626664,191.524406663956,-634.413827688018,116.361846434689
"327",32800,-259.496102578068,192.600711467705,-636.993497054769,118.001291898633
"328",32800,-259.496102578068,192.600711467705,-636.993497054769,118.001291898633
"329",33000,-259.970032517136,193.678533523173,-639.579958222556,119.639893188284
"330",33000,-259.970032517136,193.678533523173,-639.579958222556,119.639893188284
"331",33200,-260.446425597448,194.755494836685,-642.167195477351,121.274344282455
"332",33200,-260.446425597448,194.755494836685,-642.167195477351,121.274344282455
"333",33400,-260.923926972585,195.829269706267,-644.749295596869,122.901441651699
"334",33400,-260.923926972585,195.829269706267,-644.749295596869,122.901441651699
"335",33600,-261.401181796128,196.897583055632,-647.320444585166,124.518080992911
"336",33600,-261.401181796128,196.897583055632,-647.320444585166,124.518080992911
"337",33800,-261.876835221656,197.95820856711,-649.874924013192,126.121253569881
"338",33800,-261.876835221656,197.95820856711,-649.874924013192,126.121253569881
"339",34000,-262.34953240275,199.008966640146,-652.407107017437,127.708042211937
"340",34000,-262.34953240275,199.008966640146,-652.407107017437,127.708042211937
"341",34200,-262.817918492991,200.047722199045,-654.91145400312,129.275617017138
"342",34200,-262.817918492991,200.047722199045,-654.91145400312,129.275617017138
"343",34400,-263.280638645959,201.072382370829,-657.382508092783,130.821230800865
"344",34400,-263.280638645959,201.072382370829,-657.382508092783,130.821230800865
"345",34600,-263.736338015235,202.08089405132,-659.814890355821,132.342214325352
"346",34600,-263.736338015235,202.08089405132,-659.814890355821,132.342214325352
"347",34800,-264.183661754398,203.071241374955,-662.20329484931,133.835971340514
"348",34800,-264.183661754398,203.071241374955,-662.20329484931,133.835971340514
"349",35000,-264.62125501703,204.041443101329,-664.542483495636,135.299973461575
"350",35000,-264.62125501703,204.041443101329,-664.542483495636,135.299973461575
"351",35200,-265.047762956711,204.98954992912,-666.827280817786,136.731754904363
"352",35200,-265.047762956711,204.98954992912,-666.827280817786,136.731754904363
"353",35400,-265.461830727022,205.913641745791,-669.052568548771,138.128907094728
"354",35400,-265.461830727022,205.913641745791,-669.052568548771,138.128907094728
"355",35600,-265.862103481542,206.811824819386,-671.213280127538,139.489073164455
"356",35600,-265.862103481542,206.811824819386,-671.213280127538,139.489073164455
"357",35800,-266.247226373852,207.682228936694,-673.304395089772,140.809942342069
"358",35800,-266.247226373852,207.682228936694,-673.304395089772,140.809942342069
"359",36000,-266.615844557533,208.5230044902,-675.320933358324,142.089244243259
"360",36000,-266.615844557533,208.5230044902,-675.320933358324,142.089244243259
"361",36200,-266.966603186164,209.332319514409,-677.257949434405,143.324743062076
"362",36200,-266.966603186164,209.332319514409,-677.257949434405,143.324743062076
"363",36400,-267.298147413328,210.108356670409,-679.11052648733,144.514231660674
"364",36400,-267.298147413328,210.108356670409,-679.11052648733,144.514231660674
"365",36600,-267.609122392603,210.849310175848,-680.873770337266,145.655525552059
"366",36600,-267.609122392603,210.849310175848,-680.873770337266,145.655525552059
"367",36800,-267.898173277571,211.55338267585,-682.542803322238,146.746456767096
"368",36800,-267.898173277571,211.55338267585,-682.542803322238,146.746456767096
"369",37000,-268.163945221812,212.218782048785,-684.112758037431,147.784867593807
"370",37000,-268.163945221812,212.218782048785,-684.112758037431,147.784867593807
"371",37200,-268.405083378906,212.843718139143,-685.578770931627,148.768604173815
"372",37200,-268.405083378906,212.843718139143,-685.578770931627,148.768604173815
"373",37400,-268.620232902434,213.426399408108,-686.935975742325,149.695509937458
"374",37400,-268.620232902434,213.426399408108,-686.935975742325,149.695509937458
"375",37600,-268.808038945976,213.965029490688,-688.179496747725,150.563418855774
"376",37600,-268.808038945976,213.965029490688,-688.179496747725,150.563418855774
"377",37800,-268.993187478875,214.504706247309,-689.422411723601,151.436036765851
"378",37800,-268.993187478875,214.504706247309,-689.422411723601,151.436036765851
"379",38000,-269.200751509443,215.09036540288,-690.777867699089,152.376364680203
"380",38000,-269.200751509443,215.09036540288,-690.777867699089,152.376364680203
"381",38200,-269.429956749711,215.719956246957,-692.241070993747,153.381157494324
"382",38200,-269.429956749711,215.719956246957,-692.241070993747,153.381157494324
"383",38400,-269.680028911713,216.391424326184,-693.807220591034,154.447162767609
